,ImageID,Int1,Uni1,Int2,Uni2
6123,CHUP-049_006_ax_bg,0,0,0,0
6124,CHUP-049_007_ax_bg,0,0,0,0
6125,CHUP-049_008_ax_bg,0,0,0,0
6126,CHUP-049_009_ax_bg,0,0,0,0
6127,CHUP-049_010_ax_bg,0,0,0,0
6128,CHUP-049_011_ax_bg,0,0,0,0
6129,CHUP-049_012_ax_bg,0,0,0,0
6130,CHUP-049_013_ax_bg,0,0,0,0
6131,CHUP-049_014_ax_bg,0,0,0,0
6132,CHUP-049_015_ax_bg,0,0,0,0
6133,CHUP-049_016_ax_bg,0,0,0,0
6134,CHUP-049_017_ax_bg,0,0,0,0
6135,CHUP-049_018_ax_bg,0,0,0,0
6136,CHUP-049_019_ax_bg,0,0,0,0
6137,CHUP-049_020_ax_bg,0,0,0,0
6138,CHUP-049_021_ax_bg,0,0,0,0
6139,CHUP-049_022_ax_bg,0,0,0,0
6140,CHUP-049_023_ax_bg,0,0,0,0
6141,CHUP-049_024_ax_bg,0,0,0,0
6142,CHUP-049_025_ax_bg,0,0,0,0
6143,CHUP-049_026_ax_bg,0,0,0,0
6144,CHUP-049_027_ax_bg,0,0,0,0
6145,CHUP-049_028_ax_bg,0,0,0,0
6146,CHUP-049_029_ax_bg,0,0,0,0
6147,CHUP-049_030_ax_bg,0,0,0,0
6148,CHUP-049_031_ax_bg,0,0,0,0
6149,CHUP-049_032_ax_bg,0,0,0,0
6150,CHUP-049_033_ax_bg,0,0,0,0
6151,CHUP-049_034_ax_bg,0,0,0,0
6152,CHUP-049_035_ax_bg,0,0,0,0
6153,CHUP-049_036_ax_bg,0,0,0,0
6154,CHUP-049_037_ax_bg,0,0,0,0
6155,CHUP-049_038_ax_bg,0,0,0,0
6156,CHUP-049_039_ax_bg,0,0,0,0
6157,CHUP-049_040_ax_bg,0,0,0,0
6158,CHUP-049_041_ax_bg,0,0,0,0
6159,CHUP-049_042_ax_bg,0,0,0,0
6160,CHUP-049_043_ax_bg,0,0,0,0
6161,CHUP-049_044_ax_bg,0,0,0,0
6162,CHUP-049_045_ax_bg,0,0,0,0
6163,CHUP-049_046_ax_bg,0,0,0,0
6164,CHUP-049_047_ax_bg,0,0,0,0
6165,CHUP-049_048_ax_bg,0,0,0,0
6166,CHUP-049_049_ax_bg,0,0,0,0
6167,CHUP-049_050_ax_bg,0,0,0,0
6168,CHUP-049_051_ax_bg,0,0,0,0
6169,CHUP-049_052_ax_bg,0,0,0,0
6170,CHUP-049_053_ax_bg,0,0,0,0
6171,CHUP-049_054_ax_bg,0,0,0,0
6172,CHUP-049_055_ax_bg,0,0,0,0
6173,CHUP-049_056_ax_bg,0,0,0,0
6174,CHUP-049_057_ax_bg,0,0,0,0
6175,CHUP-049_058_ax_bg,0,0,0,0
6176,CHUP-049_059_ax_bg,0,0,0,0
6177,CHUP-049_060_ax_bg,0,0,0,0
6178,CHUP-049_061_ax_bg,0,0,0,0
6179,CHUP-049_062_ax_bg,0,0,0,0
6180,CHUP-049_063_ax_bg,0,0,0,0
6181,CHUP-049_064_ax_bg,0,0,0,0
6182,CHUP-049_065_ax_bg,0,0,0,0
6183,CHUP-049_066_ax_bg,0,0,0,0
6184,CHUP-049_067_ax_bg,0,0,0,0
6185,CHUP-049_068_ax_bg,0,0,0,0
6186,CHUP-049_069_ax_bg,0,0,0,0
6187,CHUP-049_070_ax_bg,0,0,0,0
6188,CHUP-049_071_ax_bg,0,0,0,0
6189,CHUP-049_072_ax_bg,0,0,0,0
6190,CHUP-049_073_ax_bg,0,0,0,0
6191,CHUP-049_074_ax_bg,0,0,0,0
6192,CHUP-049_075_ax_bg,0,0,0,0
6193,CHUP-049_076_ax_bg,0,0,0,0
6194,CHUP-049_077_ax_bg,0,0,0,0
6195,CHUP-049_078_ax_bg,0,0,0,0
6196,CHUP-049_079_ax_bg,0,0,0,0
6197,CHUP-049_080_ax_bg,0,0,0,0
6198,CHUP-049_081_ax_bg,0,0,0,0
6199,CHUP-049_082_ax_bg,0,0,0,0
6200,CHUP-049_083_ax_bg,0,0,0,0
6201,CHUP-049_084_ax_bg,0,0,0,0
6202,CHUP-049_085_ax_bg,0,0,0,0
6203,CHUP-049_086_ax_bg,0,0,0,0
6204,CHUP-049_087_ax_bg,0,0,0,0
6205,CHUP-049_088_ax_bg,0,0,0,0
6206,CHUP-049_089_ax_bg,0,0,0,0
6207,CHUP-049_090_ax_bg,0,0,0,0
6208,CHUP-049_091_ax_bg,0,0,0,0
6209,CHUP-049_092_ax_bg,0,0,0,0
6210,CHUP-049_093_ax_bg,0,0,0,0
6211,CHUP-049_094_ax_bg,0,0,0,0
6212,CHUP-049_095_ax_bg,0,0,0,0
6213,CHUP-049_096_ax_bg,0,0,0,0
6214,CHUP-049_097_ax_bg,0,0,0,0
6215,CHUP-049_098_ax_bg,0,0,0,0
6216,CHUP-049_099_ax_bg,0,0,0,0
6217,CHUP-049_100_ax_bg,0,0,0,0
6218,CHUP-049_101_ax_bg,0,0,0,0
6219,CHUP-049_102_ax_bg,0,0,0,0
6220,CHUP-049_103_ax_bg,0,0,0,0
6221,CHUP-049_104_ax_bg,0,0,0,0
6222,CHUP-049_105_ax_bg,0,0,0,0
6223,CHUP-049_106_ax_bg,0,0,0,0
6224,CHUP-049_107_ax_bg,0,0,0,0
6225,CHUP-049_108_ax_bg,0,0,0,0
6226,CHUP-049_109_ax_bg,0,0,0,0
6227,CHUP-049_110_ax_bg,0,0,0,0
6228,CHUP-049_111_ax_bg,0,0,0,0
6229,CHUP-049_112_ax_bg,0,0,0,0
6230,CHUP-049_113_ax_bg,0,0,0,0
6231,CHUP-049_114_ax_bg,0,0,0,0
6232,CHUP-049_115_ax_bg,0,0,0,0
6233,CHUP-049_116_ax_bg,0,0,0,0
6234,CHUP-049_117_ax_bg,0,0,0,0
6235,CHUP-049_118_ax_bg,0,0,0,0
6236,CHUP-049_119_ax_bg,0,0,0,0
6237,CHUP-049_120_ax_bg,0,0,0,0
6238,CHUP-049_121_ax_bg,0,0,0,0
6239,CHUP-049_122_ax_bg,0,0,0,0
6240,CHUP-049_123_ax_bg,0,0,0,0
6241,CHUP-049_124_ax_bg,0,0,0,0
6242,CHUP-049_125_ax_bg,0,0,0,0
6243,CHUP-049_126_ax_bg,0,0,0,0
6244,CHUP-049_127_ax_bg,0,0,0,0
6245,CHUP-049_128_ax_bg,0,0,0,0
6246,CHUP-049_129_ax_bg,0,0,0,0
6247,CHUP-049_130_ax_bg,0,0,0,0
6248,CHUP-049_131_ax_bg,0,0,0,0
6249,CHUP-049_132_ax_bg,0,0,0,0
6250,CHUP-049_133_ax_bg,0,0,0,0
6251,CHUP-049_134_ax_bg,0,0,0,0
6252,CHUP-049_135_ax_bg,0,0,0,0
6253,CHUP-049_136_ax_bg,0,0,0,0
6254,CHUP-049_137_ax_bg,0,0,0,0
6255,CHUP-049_138_ax_bg,0,0,0,0
6256,CHUP-049_139_ax_bg,0,0,0,0
6257,CHUP-049_140_ax_bg,0,0,0,0
6258,CHUP-049_141_ax_bg,0,0,0,0
6259,CHUP-049_142_ax_bg,0,0,0,0
6260,CHUP-049_143_ax_bg,0,0,0,0
6261,CHUP-049_144_ax_bg,0,0,0,0
6262,CHUP-049_145_ax_bg,0,0,0,0
6263,CHUP-049_146_ax_bg,0,0,0,0
6264,CHUP-049_147_ax_bg,0,0,0,0
6265,CHUP-049_148_ax_bg,0,0,0,0
6266,CHUP-049_149_ax_bg,0,0,0,0
6267,CHUP-049_150_ax_bg,0,0,0,0
6268,CHUP-049_151_ax_bg,0,0,0,0
6269,CHUP-049_152_ax_bg,0,0,0,0
6270,CHUP-049_153_ax_bg,0,0,0,0
6271,CHUP-049_154_ax_bg,0,0,0,0
6272,CHUP-049_155_ax_bg,0,0,0,0
6273,CHUP-049_156_ax_bg,0,0,0,0
6274,CHUP-049_157_ax_bg,0,0,0,0
6275,CHUP-049_158_ax_bg,0,0,0,0
6276,CHUP-049_159_ax_bg,0,0,0,0
6277,CHUP-049_160_ax_bg,0,0,0,0
6278,CHUP-049_161_ax_bg,0,0,0,0
6279,CHUP-049_162_ax_bg,0,0,0,0
6280,CHUP-049_163_ax_bg,0,0,0,0
6281,CHUP-049_164_ax_bg,0,0,0,0
6282,CHUP-049_165_ax_bg,0,0,0,0
6283,CHUP-049_166_ax_bg,0,0,0,0
6284,CHUP-049_167_ax_bg,0,0,0,0
6285,CHUP-049_168_ax_bg,0,0,0,0
6286,CHUP-049_169_ax_bg,0,0,0,0
6287,CHUP-049_170_ax_bg,0,0,0,0
6288,CHUP-049_171_ax_bg,0,0,0,0
6289,CHUP-049_172_ax_bg,0,0,0,0
6290,CHUP-049_173_ax_bg,0,0,0,0
6291,CHUP-049_174_ax_bg,0,0,0,0
6292,CHUP-049_175_ax_bg,0,0,0,0
6293,CHUP-049_176_ax_bg,0,0,0,0
6294,CHUP-049_177_ax_bg,0,0,0,0
6295,CHUP-049_178_ax_bg,0,0,0,0
6296,CHUP-049_179_ax_bg,0,0,0,0
6297,CHUP-049_180_ax_bg,0,0,0,0
6298,CHUP-049_181_ax_bg,0,0,0,0
6299,CHUP-049_182_ax_bg,0,0,0,0
6300,CHUP-049_183_ax_bg,0,0,0,0
6301,CHUP-049_184_ax_bg,0,0,0,0
6302,CHUP-049_185_ax_bg,0,0,0,0
6303,CHUP-049_186_ax_bg,0,0,0,0
6304,CHUP-049_187_ax_bg,0,0,0,0
6305,CHUP-049_188_ax_bg,0,0,0,0
6306,CHUP-049_189_ax_bg,0,0,0,0
6307,CHUP-049_190_ax_bg,0,0,0,0
6308,CHUP-049_191_ax_bg,0,0,0,0
6309,CHUP-049_192_ax_bg,0,0,0,0
6310,CHUP-049_193_ax_bg,0,0,0,0
6311,CHUP-049_194_ax_bg,0,0,0,0
6312,CHUP-049_195_ax_bg,0,0,0,0
6313,CHUP-049_196_ax_bg,0,0,0,0
6314,CHUP-049_197_ax_bg,0,0,0,0
6315,CHUP-049_198_ax_bg,0,0,0,0
6316,CHUP-049_199_ax_bg,0,0,0,0
6317,CHUP-049_200_ax_bg,0,0,0,0
6318,CHUP-049_201_ax_bg,0,0,0,0
6319,CHUP-049_202_ax_bg,0,0,0,0
6320,CHUP-049_203_ax_bg,0,0,0,0
6321,CHUP-049_204_ax_bg,0,0,0,0
6322,CHUP-049_205_ax_bg,0,0,0,0
6323,CHUP-049_206_ax_bg,0,0,0,0
6324,CHUP-049_207_ax_bg,0,0,0,0
6325,CHUP-049_208_ax_bg,0,0,0,0
6326,CHUP-049_209_ax_bg,0,0,0,0
6327,CHUP-049_210_ax_bg,0,0,0,0
6328,CHUP-049_211_ax_bg,0,0,0,0
6329,CHUP-049_212_ax_bg,0,0,0,0
6330,CHUP-049_213_ax_bg,0,0,0,0
6331,CHUP-049_214_ax_bg,0,0,0,0
6332,CHUP-049_215_ax_bg,0,0,0,0
6333,CHUP-049_216_ax_bg,0,0,0,0
6334,CHUP-049_217_ax_bg,0,0,0,0
6335,CHUP-049_218_ax_bg,0,0,0,0
6336,CHUP-049_219_ax_bg,0,0,0,0
6337,CHUP-049_220_ax_bg,0,0,0,0
6338,CHUP-049_221_ax_bg,0,0,0,0
6339,CHUP-049_222_ax_bg,0,0,0,0
6340,CHUP-049_223_ax_bg,0,0,0,0
6341,CHUP-049_224_ax_bg,0,0,0,0
6342,CHUP-049_225_ax_bg,0,0,0,0
6343,CHUP-049_226_ax_bg,0,0,0,0
6344,CHUP-049_227_ax_bg,0,0,0,0
6345,CHUP-049_228_ax_bg,0,0,0,0
6346,CHUP-049_229_ax_bg,0,0,0,0
6347,CHUP-049_230_ax_bg,0,0,0,0
6348,CHUP-049_231_ax_bg,0,0,0,0
6349,CHUP-049_232_ax_bg,0,0,0,0
6350,CHUP-049_233_ax_bg,0,0,0,0
6351,CHUP-049_234_ax_bg,0,0,0,0
6352,CHUP-049_235_ax_bg,0,0,0,0
6353,CHUP-049_236_ax_bg,0,0,0,0
6354,CHUP-049_237_ax_bg,0,0,0,0
6355,CHUP-049_238_ax_bg,0,0,0,0
6356,CHUP-049_239_ax_bg,0,0,0,0
6357,CHUP-049_240_ax_bg,0,0,0,0
6358,CHUP-049_241_ax_bg,0,0,0,0
6359,CHUP-049_242_ax_bg,0,0,0,0
6360,CHUP-049_243_ax_bg,0,0,0,0
6361,CHUP-049_244_ax_bg,0,0,0,0
6362,CHUP-049_245_ax_bg,0,0,0,0
6363,CHUP-049_246_ax_bg,0,0,0,0
6364,CHUP-049_247_ax_bg,0,0,0,0
6365,CHUP-049_248_ax_bg,0,0,0,0
6366,CHUP-049_249_ax_bg,0,0,0,0
6367,CHUP-049_250_ax_bg,0,0,0,0
6368,CHUP-049_251_ax_bg,0,0,0,0
6369,CHUP-049_252_ax_bg,0,0,0,0
6370,CHUP-049_253_ax_bg,0,0,0,0
6371,CHUP-049_254_ax_bg,0,0,0,0
6372,CHUP-049_255_ax_bg,0,0,0,0
6373,CHUP-049_256_ax_bg,0,0,0,0
6374,CHUP-049_257_ax_bg,0,0,0,0
6375,CHUP-049_258_ax_bg,0,0,0,0
6376,CHUP-049_259_ax_bg,0,0,0,0
6377,CHUP-049_260_ax_bg,0,0,0,0
6378,CHUP-049_261_ax_bg,0,0,0,0
6379,CHUP-049_262_ax_bg,0,0,0,0
6380,CHUP-049_263_ax_bg,0,0,0,0
6381,CHUP-049_264_ax_bg,0,0,0,0
6382,CHUP-049_265_ax_bg,0,0,0,0
6383,CHUP-049_266_ax_bg,0,0,0,0
6384,CHUP-049_267_ax_bg,0,0,0,0
6385,CHUP-049_268_ax_bg,0,0,0,0
6386,CHUP-049_269_ax_bg,0,0,0,0
6387,CHUP-049_270_ax_bg,0,0,0,0
6388,CHUP-049_271_ax_bg,0,0,0,0
6389,CHUP-049_272_ax_bg,0,0,0,0
6390,CHUP-049_273_ax_bg,0,0,0,0
6391,CHUP-049_274_ax_bg,0,0,0,0
6392,CHUP-049_275_ax_bg,0,0,0,0
6393,CHUP-049_276_ax_bg,0,0,0,0
6394,CHUP-049_277_ax_bg,0,0,0,0
6395,CHUP-049_278_ax_bg,0,0,0,0
6396,CHUP-049_279_ax_bg,0,0,0,0
6397,CHUP-049_280_ax_bg,0,0,0,0
6398,CHUP-049_281_ax_bg,0,0,0,0
6399,CHUP-049_282_ax_bg,0,0,0,0
6400,CHUP-049_283_ax_bg,0,0,0,0
6401,CHUP-049_284_ax_bg,0,0,0,1
6402,CHUP-049_285_ax_bg,0,0,0,7
6403,CHUP-049_286_ax_bg,0,0,0,8
6404,CHUP-049_287_ax_bg,0,0,0,20
6405,CHUP-049_288_ax_bg,0,0,0,27
6406,CHUP-049_289_ax_bg,0,0,0,27
6407,CHUP-049_290_ax_bg,0,0,0,23
6408,CHUP-049_291_ax_bg,0,0,0,21
6409,CHUP-049_292_ax_bg,0,0,0,22
6410,CHUP-049_293_ax_bg,0,0,0,16
6411,CHUP-049_294_ax_bg,0,0,0,16
6412,CHUP-049_295_ax_bg,0,0,0,16
6413,CHUP-049_296_ax_bg,0,0,0,14
6414,CHUP-049_297_ax_bg,0,0,0,11
6415,CHUP-049_298_ax_bg,0,0,0,10
6416,CHUP-049_299_ax_bg,0,0,0,14
6417,CHUP-049_300_ax_bg,0,0,0,13
6418,CHUP-049_301_ax_bg,0,0,0,11
6419,CHUP-049_302_ax_bg,0,0,0,10
6420,CHUP-049_303_ax_bg,0,0,0,6
6421,CHUP-049_304_ax_bg,0,0,0,7
6422,CHUP-049_305_ax_bg,0,0,0,8
6423,CHUP-049_306_ax_bg,0,0,0,6
6424,CHUP-049_307_ax_bg,0,0,0,3
6425,CHUP-049_308_ax_bg,0,0,0,2
6426,CHUP-049_309_ax_bg,0,0,0,2
6427,CHUP-049_310_ax_bg,0,0,0,0
6428,CHUP-049_311_ax_bg,0,0,0,0
6429,CHUP-049_312_ax_bg,0,1,0,0
6430,CHUP-049_313_ax_bg,0,0,0,0
6431,CHUP-049_314_ax_bg,0,0,0,0
6432,CHUP-049_315_ax_bg,0,0,0,0
6433,CHUP-049_316_ax_bg,0,0,0,0
6434,CHUP-049_317_ax_bg,0,0,0,1
6435,CHUP-049_318_ax_bg,0,0,0,1
6436,CHUP-049_319_ax_bg,0,0,0,0
6437,CHUP-049_320_ax_bg,0,0,0,0
6438,CHUP-049_321_ax_bg,0,0,0,0
6439,CHUP-049_322_ax_bg,0,0,0,0
6440,CHUP-049_323_ax_bg,0,0,0,0
6441,CHUP-049_324_ax_bg,0,0,0,0
6442,CHUP-049_325_ax_bg,0,0,0,1
6443,CHUP-049_326_ax_bg,0,0,0,3
6444,CHUP-049_327_ax_bg,0,0,0,4
6445,CHUP-049_328_ax_bg,0,0,0,4
6446,CHUP-049_329_ax_bg,0,0,0,3
6447,CHUP-049_330_ax_bg,0,0,0,3
6448,CHUP-049_331_ax_bg,0,1,0,0
6449,CHUP-049_332_ax_bg,0,0,0,0
6450,CHUP-049_333_ax_bg,0,0,0,0
6451,CHUP-049_334_ax_bg,0,0,0,0
6452,CHUP-049_335_ax_bg,0,0,0,0
6453,CHUP-049_336_ax_bg,0,0,0,0
6454,CHUP-049_337_ax_bg,0,0,0,0
6455,CHUP-049_338_ax_bg,0,0,0,0
6456,CHUP-049_339_ax_bg,0,0,0,0
6457,CHUP-049_340_ax_bg,0,0,0,0
6458,CHUP-049_341_ax_bg,0,0,0,0
6459,CHUP-049_342_ax_bg,0,0,0,0
6460,CHUP-049_343_ax_bg,0,0,0,0
6461,CHUP-049_344_ax_bg,0,0,0,0
6462,CHUP-049_345_ax_bg,0,0,0,0
6463,CHUP-049_346_ax_bg,0,0,0,0
6464,CHUP-049_347_ax_bg,0,0,0,0
6465,CHUP-049_348_ax_bg,0,0,0,0
6466,CHUP-049_349_ax_bg,0,0,0,0
6467,CHUP-049_350_ax_bg,0,0,0,0
6468,CHUP-049_351_ax_bg,0,0,0,0
6469,CHUP-049_352_ax_bg,0,0,0,0
6470,CHUP-049_353_ax_bg,0,0,0,0
6471,CHUP-049_354_ax_bg,0,0,0,0
6472,CHUP-049_355_ax_bg,0,0,0,0
6473,CHUP-049_356_ax_bg,0,0,0,0
6474,CHUP-049_357_ax_bg,0,0,0,0
6475,CHUP-049_358_ax_bg,0,0,0,0
6476,CHUP-049_359_ax_bg,0,0,0,0
6477,CHUP-049_360_ax_bg,0,0,0,0
6478,CHUP-049_361_ax_bg,0,0,0,0
6479,CHUP-049_362_ax_bg,0,0,0,0
6480,CHUP-049_363_ax_bg,0,0,0,0
6481,CHUP-049_364_ax_bg,0,0,0,0
6482,CHUP-049_365_ax_bg,0,0,0,0
6483,CHUP-049_366_ax_bg,0,0,0,0
6484,CHUP-049_367_ax_bg,0,0,0,0
6485,CHUP-049_368_ax_bg,0,0,0,0
6486,CHUP-049_369_ax_bg,0,0,0,0
6487,CHUP-049_370_ax_bg,0,0,0,0
6488,CHUP-049_371_ax_bg,0,0,0,0
6489,CHUP-049_372_ax_bg,0,0,0,0
6490,CHUP-049_373_ax_bg,0,0,0,0
6491,CHUP-049_374_ax_bg,0,0,0,0
6492,CHUP-049_375_ax_bg,0,0,0,0
6493,CHUP-049_376_ax_bg,0,0,0,0
6494,CHUP-049_377_ax_bg,0,0,0,0
6495,CHUP-049_378_ax_bg,0,0,0,0
6496,CHUP-049_379_ax_bg,0,0,0,0
6497,CHUP-049_380_ax_bg,0,0,0,0
6498,CHUP-049_381_ax_bg,0,0,0,0
6499,CHUP-049_382_ax_bg,0,0,0,0
6500,CHUP-049_383_ax_bg,0,0,0,0
6501,CHUP-049_384_ax_bg,0,0,0,0
6502,CHUP-049_385_ax_bg,0,0,0,0
6503,CHUP-049_386_ax_bg,0,0,0,0
6504,CHUP-049_387_ax_bg,0,0,0,0
6505,CHUP-049_388_ax_bg,0,0,0,0
6506,CHUP-049_389_ax_bg,0,0,0,0
6507,CHUP-049_390_ax_bg,0,0,0,0
6508,CHUP-049_391_ax_bg,0,0,0,0
6509,CHUP-049_392_ax_bg,0,0,0,0
6510,CHUP-049_393_ax_bg,0,0,0,0
6511,CHUP-049_394_ax_bg,0,0,0,0
6512,CHUP-049_395_ax_bg,0,0,0,0
6513,CHUP-049_396_ax_bg,0,0,0,0
6514,CHUP-049_397_ax_bg,0,0,0,0
6515,CHUP-049_398_ax_bg,0,0,0,0
6516,CHUP-049_399_ax_bg,0,0,0,0
6517,CHUP-049_400_ax_bg,0,0,0,0
6518,CHUP-049_401_ax_bg,0,0,0,0
6519,CHUP-049_402_ax_bg,0,0,0,0
6520,CHUP-049_403_ax_bg,0,0,0,0
6521,CHUP-049_404_ax_bg,0,0,0,0
6522,CHUP-049_405_ax_bg,0,0,0,0
6523,CHUP-049_406_ax_bg,0,0,0,0
6524,CHUP-049_407_ax_bg,0,0,0,0
6525,CHUP-049_408_ax_bg,0,0,0,0
6526,CHUP-049_409_ax_bg,0,0,0,0
6527,CHUP-049_435_ax_bg,0,2,0,0
6528,CHUP-049_436_ax_bg,0,0,0,0
6529,CHUP-049_437_ax_bg,0,0,0,0
6530,CHUP-049_438_ax_bg,0,0,0,0
6531,CHUP-049_439_ax_bg,0,0,0,0
6532,CHUP-049_440_ax_bg,0,0,0,0
6533,CHUP-049_441_ax_bg,0,0,0,0
6534,CHUP-049_442_ax_bg,0,0,0,0
6535,CHUP-049_443_ax_bg,0,0,0,0
6536,CHUP-049_444_ax_bg,0,0,0,0
6537,CHUP-049_445_ax_bg,0,0,0,0
6538,CHUP-049_446_ax_bg,0,0,0,0
6539,CHUP-049_447_ax_bg,0,0,0,0
6540,CHUP-049_448_ax_bg,0,0,0,0
6541,CHUP-049_449_ax_bg,0,0,0,0
6542,CHUP-049_450_ax_bg,0,0,0,0
6543,CHUP-049_451_ax_bg,0,0,0,0
6544,CHUP-049_452_ax_bg,0,0,0,0
6545,CHUP-049_453_ax_bg,0,0,0,0
6546,CHUP-049_454_ax_bg,0,0,0,0
6547,CHUP-049_455_ax_bg,0,0,0,0
6548,CHUP-049_456_ax_bg,0,0,0,0
6549,CHUP-049_457_ax_bg,0,0,0,0
6550,CHUP-049_458_ax_bg,0,0,0,0
6551,CHUP-049_459_ax_bg,0,0,0,0
6552,CHUP-049_460_ax_bg,0,0,0,0
6553,CHUP-049_461_ax_bg,0,0,0,0
6554,CHUP-049_462_ax_bg,0,0,0,0
6555,CHUP-049_463_ax_bg,0,0,0,0
6556,CHUP-049_464_ax_bg,0,0,0,0
6557,CHUP-049_465_ax_bg,0,0,0,0
6558,CHUP-049_466_ax_bg,0,0,0,0
6559,CHUP-049_467_ax_bg,0,0,0,0
6560,CHUP-049_468_ax_bg,0,0,0,0
6561,CHUP-049_469_ax_bg,0,0,0,0
6562,CHUP-049_470_ax_bg,0,0,0,0
6563,CHUP-049_471_ax_bg,0,0,0,0
6564,CHUP-049_472_ax_bg,0,0,0,0
6565,CHUP-049_473_ax_bg,0,0,0,0
6566,CHUP-049_474_ax_bg,0,0,0,0
6567,CHUP-049_475_ax_bg,0,0,0,0
6568,CHUP-049_476_ax_bg,0,0,0,0
6569,CHUP-049_477_ax_bg,0,0,0,0
6570,CHUP-049_478_ax_bg,0,0,0,0
6571,CHUP-049_479_ax_bg,0,0,0,0
6572,CHUP-049_480_ax_bg,0,0,0,0
6573,CHUP-049_481_ax_bg,0,0,0,0
6574,CHUP-049_482_ax_bg,0,0,0,0
6575,CHUP-049_483_ax_bg,0,0,0,0
6576,CHUP-049_484_ax_bg,0,0,0,0
6577,CHUP-049_485_ax_bg,0,0,0,0
6578,CHUP-049_486_ax_bg,0,0,0,0
6579,CHUP-049_487_ax_bg,0,0,0,0
6580,CHUP-049_488_ax_bg,0,0,0,0
6581,CHUP-049_489_ax_bg,0,0,0,0
6582,CHUP-049_490_ax_bg,0,0,0,0
6583,CHUP-049_491_ax_bg,0,0,0,0
6584,CHUP-049_492_ax_bg,0,0,0,0
6585,CHUP-049_493_ax_bg,0,0,0,0
6586,CHUP-049_494_ax_bg,0,0,0,0
6587,CHUP-049_495_ax_bg,0,0,0,0
6588,CHUP-049_496_ax_bg,0,0,0,0
6589,CHUP-049_497_ax_bg,0,0,0,0
6590,CHUP-049_498_ax_bg,0,0,0,0
6591,CHUP-049_499_ax_bg,0,0,0,0
6592,CHUP-049_500_ax_bg,0,0,0,0
6593,CHUP-049_501_ax_bg,0,0,0,0
6594,CHUP-049_502_ax_bg,0,0,0,0
6595,CHUP-049_503_ax_bg,0,0,0,0
6596,CHUP-049_504_ax_bg,0,0,0,0
6597,CHUP-049_505_ax_bg,0,0,0,0
6598,CHUP-049_506_ax_bg,0,0,0,0
6599,CHUP-049_507_ax_bg,0,0,0,0
6600,CHUP-049_508_ax_bg,0,0,0,0
6601,CHUP-049_509_ax_bg,0,0,0,0
6602,CHUP-049_510_ax_bg,0,0,0,0
6603,CHUP-049_511_ax_bg,0,0,0,0
6604,CHUP-049_512_ax_bg,0,0,0,0
6605,CHUP-049_513_ax_bg,0,0,0,0
6606,CHUP-049_514_ax_bg,0,0,0,0
6607,CHUP-049_515_ax_bg,0,0,0,0
6608,CHUP-049_516_ax_bg,0,0,0,0
6609,CHUP-049_517_ax_bg,0,0,0,0
6610,CHUP-049_518_ax_bg,0,0,0,0
6611,CHUP-049_519_ax_bg,0,0,0,0
6612,CHUP-049_520_ax_bg,0,0,0,0
6613,CHUP-049_521_ax_bg,0,0,0,0
6614,CHUP-049_522_ax_bg,0,0,0,0
6615,CHUP-049_523_ax_bg,0,0,0,0
6616,CHUP-049_524_ax_bg,0,0,0,0
6617,CHUP-049_525_ax_bg,0,0,0,0
6618,CHUP-049_526_ax_bg,0,0,0,0
6619,CHUP-049_527_ax_bg,0,0,0,0
6620,CHUP-049_528_ax_bg,0,0,0,0
6621,CHUP-049_529_ax_bg,0,0,0,0
6622,CHUP-049_530_ax_bg,0,0,0,0
6623,CHUP-049_531_ax_bg,0,0,0,0
6624,CHUP-049_532_ax_bg,0,0,0,0
6625,CHUP-049_533_ax_bg,0,0,0,0
6626,CHUP-049_534_ax_bg,0,0,0,0
6627,CHUP-049_535_ax_bg,0,0,0,0
6628,CHUP-049_536_ax_bg,0,0,0,0
6629,CHUP-049_537_ax_bg,0,0,0,0
6630,CHUP-049_538_ax_bg,0,0,0,0
6631,CHUP-049_539_ax_bg,0,0,0,0
6632,CHUP-049_540_ax_bg,0,0,0,0
6633,CHUP-049_541_ax_bg,0,0,0,0
6634,CHUP-049_542_ax_bg,0,0,0,0
6635,CHUP-051_000_ax_bg,0,0,0,0
6636,CHUP-051_001_ax_bg,0,0,0,0
6637,CHUP-051_002_ax_bg,0,0,0,0
6638,CHUP-051_003_ax_bg,0,0,0,0
6639,CHUP-051_004_ax_bg,0,0,0,0
6640,CHUP-051_005_ax_bg,0,0,0,0
6641,CHUP-051_006_ax_bg,0,0,0,0
6642,CHUP-051_007_ax_bg,0,0,0,0
6643,CHUP-051_008_ax_bg,0,0,0,0
6644,CHUP-051_009_ax_bg,0,0,0,0
6645,CHUP-051_010_ax_bg,0,0,0,0
6646,CHUP-051_011_ax_bg,0,0,0,0
6647,CHUP-051_012_ax_bg,0,0,0,0
6648,CHUP-051_013_ax_bg,0,0,0,0
6649,CHUP-051_014_ax_bg,0,0,0,0
6650,CHUP-051_015_ax_bg,0,0,0,0
6651,CHUP-051_016_ax_bg,0,0,0,0
6652,CHUP-051_017_ax_bg,0,0,0,0
6653,CHUP-051_018_ax_bg,0,0,0,0
6654,CHUP-051_019_ax_bg,0,0,0,0
6655,CHUP-051_020_ax_bg,0,0,0,0
6656,CHUP-051_021_ax_bg,0,0,0,0
6657,CHUP-051_022_ax_bg,0,0,0,0
6658,CHUP-051_023_ax_bg,0,0,0,0
6659,CHUP-051_024_ax_bg,0,0,0,0
